"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tex13b",0,NA,NA,NA,NA,NA
"Tex13c1",0,NA,NA,NA,NA,NA
"Tex13c3",0,NA,NA,NA,NA,NA
"Tex13d",0,NA,NA,NA,NA,NA
"Tex14",11.612217735394,-1.70122363381953,0.613887691778636,-2.77122942291043,0.00558450639662522,0.0217055051491438
"Tex15",44.4395696069473,-0.380444670050978,0.314577831212643,-1.20938169286892,0.226516238650733,0.396026084078755
"Tex16",0,NA,NA,NA,NA,NA
"Tex19.1",0,NA,NA,NA,NA,NA
"Tex19.2",0,NA,NA,NA,NA,NA
"Tex2",2288.93760124894,0.16229827484605,0.0597951852016268,2.71423651082922,0.00664287213209184,0.0250991902735568
"Tex21",2.21408215225732,-4.64189080384307,1.64377856645007,-2.82391491079468,0.00474409776882925,NA
"Tex22",0.657482507823867,-0.071927675618712,2.35655879541538,-0.0305223344134868,0.975650481391438,NA
"Tex24",0,NA,NA,NA,NA,NA
"Tex26",0.655927022636624,-0.0798972313026242,2.48339781926547,-0.0321725462923439,0.974334449726537,NA
"Tex261",2276.5929616795,0.0488069281265474,0.0645418695740254,0.756205676232681,0.44952589006605,0.628776267349921
"Tex264",664.24691141383,-0.463154603220628,0.0848323907028489,-5.45964341430583,4.77091821681849e-08,5.91337283341856e-07
"Tex28",0,NA,NA,NA,NA,NA
"Tex29",0.994380376628949,0.909306688732676,2.00686698989818,0.453097635921956,0.65047843760329,NA
"Tex30",346.46390181029,0.363302876432739,0.1159836271295,3.13236346736337,0.00173405058135755,0.00802557195795199
"Tex35",0,NA,NA,NA,NA,NA
"Tex36",0,NA,NA,NA,NA,NA
"Tex38",272.325936380682,-0.0102748984729098,0.130407724671966,-0.0787905662701786,0.937199207746058,0.967901930974265
"Tex44",0.158615758927158,0.871112809542433,4.0804728567969,0.213483299635582,0.830950013847407,NA
"Tex46",0,NA,NA,NA,NA,NA
"Tex47",0,NA,NA,NA,NA,NA
"Tex48",0.495016818865792,-0.966759247228565,2.92031381246782,-0.331046356422771,0.740609470419426,NA
"Tex50",0,NA,NA,NA,NA,NA
"Tex51",3.97267795875198,-0.0798462181858321,0.96693732276321,-0.0825764155608929,0.934188354869873,0.966020881119607
"Tex52",0.824907121413022,-0.654615706174267,2.15369844220678,-0.303949565707778,0.761166315056664,NA
"Tex53",1.16568822454584,0.333519265100012,1.86514737202029,0.178816575088515,0.858081730012541,NA
"Tex54",5.80250545688042,-0.173523601840375,0.846039680650118,-0.205101020447452,0.837493199180365,0.91050682162471
"Tex55",0,NA,NA,NA,NA,NA
"Tex56",0.334849227178309,-1.92057982230772,3.59646938199296,-0.534018121195139,0.593328996770552,NA
"Tex9",410.262466516564,0.346945524901369,0.10416748953865,3.33065072834109,0.00086643241362407,0.00441368124682154
"Tfam",537.226393686131,0.0980645421964689,0.0913108719915485,1.07396348383953,0.282839048191358,0.461973087215497
"Tfap2a",7.59696625571202,-1.71745412962598,0.741941153431673,-2.31481179023741,0.0206232344099409,0.0632265437464575
"Tfap2b",0,NA,NA,NA,NA,NA
"Tfap2c",0,NA,NA,NA,NA,NA
"Tfap2d",0,NA,NA,NA,NA,NA
"Tfap2e",0.163241605338238,0.871112809542433,4.0804728567969,0.213483299635582,0.830950013847407,NA
"Tfap4",219.497746667568,-0.405186369125451,0.14631124813584,-2.76934531205191,0.00561690692987162,0.0218016266929815
"Tfb1m",245.001559965888,-0.0386275873192616,0.133308333771809,-0.28976123417297,0.771998906740264,0.870911585821881
"Tfb2m",204.24633859217,0.385282732862058,0.163818492804853,2.35188791122028,0.0186784025184112,0.0583712775545144
"Tfcp2",157.687367421665,-0.241770207333914,0.157251113137569,-1.53747851134386,0.124176173294807,0.255159594643727
"Tfcp2l1",1.66494202236883,-0.0940700056006474,1.45760314400793,-0.0645374606849335,0.948542279956006,NA
"Tfdp1",3740.87401543679,0.057115232971601,0.0548351263340579,1.04158113220443,0.297605920053512,0.479243599897332
"Tfdp2",542.434386496528,-0.0887307469963901,0.0963327367886788,-0.921086122478126,0.357005464966965,0.540883735010357
"Tfe3",1680.6450837952,-0.0140677160837939,0.0685191000637778,-0.205310870555795,0.837329251490676,0.91050682162471
"Tfeb",532.319070419542,-0.277898933829627,0.100319075764916,-2.7701504595282,0.00560304033621906,0.0217577078629818
"Tfec",957.672338700184,0.496334588543437,0.0994254176347728,4.99202920491279,5.974821785383e-07,6.07523641731644e-06
"Tff1",0.321857364265396,1.76712494382801,3.3612288450453,0.52573776594619,0.599070420103628,NA
"Tff2",0,NA,NA,NA,NA,NA
"Tff3",0,NA,NA,NA,NA,NA
"Tfg",1581.57696063143,0.0887320727908559,0.0624737820456218,1.42030896618455,0.155517751995614,0.302987806749508
"Tfip11",1020.92208783597,0.195208576313757,0.0717905054145747,2.71914196990911,0.00654515090611261,0.0247731218984307
"Tfpi",256.355496962843,-0.0280459798537943,0.138011037581729,-0.203215484393309,0.838966610545391,0.911103612326121
"Tfpi2",13.0528437880462,-0.845361380321328,0.545180174674175,-1.55060917397914,0.120995372298922,0.250130433279771
"Tfpt",192.307134654149,0.210218068879452,0.153997958014248,1.36507049567503,0.172230894217526,0.326015305314086
"Tfr2",702.477588833353,-0.35277111248881,0.0866324227283869,-4.07204486933063,4.66021990691025e-05,0.000327213052747444
"Tfrc",5268.78128417573,-1.14471040432769,0.052526126994594,-21.7931621808991,2.69391002754808e-105,1.20960738832309e-102
"Tg",59.1192973114739,-0.735506394968502,0.260974177942572,-2.8183109944707,0.00482770245580551,0.0191710077823422
"Tgds",382.064561018516,-0.049441444735755,0.11283158064971,-0.43818800065602,0.661250006245903,0.796385767708768
"Tgfa",39.1741924459319,-1.98447817262813,0.355586832438827,-5.58085393381243,2.39340581103035e-08,3.06683216432176e-07
"Tgfb1",9191.88435831214,0.300810841501179,0.0515612615992837,5.83404734816182,5.40987587446113e-09,7.67599276530238e-08
"Tgfb1i1",12.6476125810509,0.888350592668626,0.560279200159401,1.58554983375411,0.112841463874283,0.237620748936944
"Tgfb2",0.970494060703534,2.12413996289882,2.04652904393456,1.03792319449083,0.299305814118395,NA
"Tgfb3",1.00011521764019,-0.0878197728869259,1.973447466178,-0.0445006894746519,0.964505302401719,NA
"Tgfbi",5984.15354830248,-0.142289902847812,0.13267663442624,-1.07245637834533,0.283515096869536,0.462592052498161
"Tgfbr1",1075.16244470024,0.00770862664213272,0.0723130426974451,0.106600778429215,0.915105701008182,0.956666317617135
"Tgfbr2",1630.76490935643,0.362004511650038,0.069380264784067,5.21768708690734,1.81171193591821e-07,2.0051101276499e-06
"Tgfbr3",51.0564075930867,0.46046236804349,0.291341437597938,1.58049047825097,0.113994585763597,0.239430746329822
"Tgfbr3l",146.979969200271,-0.575180810775532,0.163549545519342,-3.51685973170441,0.000436684483041314,0.00242911084744606
"Tgfbrap1",949.755103755751,0.128135913622581,0.0768075229914752,1.6682729585851,0.0952615534335693,0.209161852888029
"Tgif1",910.576348911695,-0.254674264950528,0.076150964728555,-3.34433405877825,0.000824803556044678,0.00422814086214066
"Tgif2",152.339944782986,-0.347406269841245,0.162430545951828,-2.1387988805029,0.0324519601819563,0.0909455830566224
"Tgif2lx1",0,NA,NA,NA,NA,NA
"Tgif2lx2",0,NA,NA,NA,NA,NA
"Tgm1",275.097960359611,0.0753670826260257,0.131298762852156,0.574012130722741,0.565959592459705,0.72591117164776
"Tgm2",6789.99060501227,0.270732714983458,0.0664561675312675,4.07385386549832,4.6241503196864e-05,0.000325081960850171
"Tgm3",17.5886869742929,-0.676554896224254,0.461558480327298,-1.4658053639151,0.142701319356992,0.28342506132916
"Tgm4",197.228711968292,-0.21309810225831,0.144374897078305,-1.47600522369711,0.139942489919605,0.279246421619148
"Tgm5",1.12448397321961,2.37938293509262,2.06721800916295,1.15100725929534,0.24972924908739,NA
"Tgm6",0.491576422698224,0.812640921716611,2.74423808010307,0.296126246337231,0.767133670713099,NA
"Tgm7",0.321857364265396,1.76712494382801,3.3612288450453,0.52573776594619,0.599070420103628,NA
"Tgoln1",3138.32205331456,0.00563666827537121,0.0582891385201682,0.0967018627907996,0.922963160472877,0.960852077503893
"Tgs1",866.376956010111,0.186461268996542,0.0773193574622534,2.4115729245108,0.0158838750357977,0.0511710405620571
"Tgtp1",51.7264969490142,1.88513633056342,0.351707362256337,5.35995697806707,8.32417729507416e-08,9.81125388856184e-07
"Tgtp2",227.119310098991,1.89926533476482,0.178311662457986,10.6513803336466,1.71798490320155e-26,9.04328164324152e-25
"Th",0,NA,NA,NA,NA,NA
"Tha1",59.8116255703376,0.13651995784063,0.263326942861283,0.518442801018455,0.604149358570809,0.755796032452516
"Thada",834.3182934107,-0.0419927935961115,0.0782886607928524,-0.536384109407902,0.591693111434677,0.747062926822506
"Thap1",216.350721078493,0.0332040383150753,0.13481157067151,0.246299617678828,0.805450305879525,0.894274784634809
"Thap11",853.726359421433,-0.102205277811008,0.0844785911522489,-1.20983643804869,0.226341661141268,0.395842599545153
"Thap12",820.279688455848,0.174184643673205,0.0795950850021188,2.18838441680875,0.0286416124245553,0.0823725484578854
"Thap2",315.142323194445,-0.320240252523604,0.117804756582921,-2.71839832119335,0.00655988143314784,0.0248178300448839
"Thap3",178.23513810965,-0.0452218558452007,0.148719649368061,-0.30407451898493,0.761071119156966,0.864372849130853
"Thap4",626.748918532467,0.0205091625112977,0.088560420383396,0.231583843239558,0.816861257625556,0.901900038767284
"Thap6",122.74468512927,-0.277613849012917,0.177500252482166,-1.5640194598642,0.117812998481822,0.245286293365079
"Thap7",374.719960819362,-0.269848764333507,0.117830880941597,-2.29013618651682,0.0220134232398176,0.0666144310424218
"Thbd",50.0300620361503,-0.590785031077106,0.285461214346911,-2.06958073946657,0.0384916232619399,0.103856135853882
"Thbs1",75867.720228733,0.00836619560289436,0.0733449048860677,0.114066486498145,0.909185088685921,0.953713540133629
"Thbs2",17.5641029919113,2.0467978604103,0.515858681442788,3.96774918023222,7.25546348041584e-05,0.000483934022911584
"Thbs3",13.1091144253442,0.0935589852337173,0.529675647194426,0.17663448514063,0.859795504743064,0.923123218973431
"Thbs4",3.88864590239204,-2.33246714149996,1.09664022137764,-2.12692102298586,0.0334266457809777,0.0929395897937031
"Them4",56.2387054907537,0.0864729651929637,0.2571086452834,0.336328500730298,0.736623159991226,0.848514655791595
"Them5",0,NA,NA,NA,NA,NA
"Them6",320.668790458209,-0.300353419059475,0.126697769121639,-2.37062910532477,0.0177578408355252,0.056106149004138
"Them7",3.2513240121895,-3.18410489474576,1.37317424671357,-2.31879158989932,0.020406339433904,0.0627194303559621
"Themis",0.500472552363318,0.805253638866539,2.90930649068988,0.276785426851191,0.781944871860737,NA
"Themis2",1647.09940652529,0.267673515185593,0.0706403205985296,3.78924547507171,0.000151105542743486,0.000937811146830478
"Themis3",0,NA,NA,NA,NA,NA
"Thg1l",171.49275588819,-0.058050120132382,0.152920242245337,-0.379610437964449,0.704234611470706,0.8268999172897
"Thnsl1",155.792186023761,-0.277303252622749,0.172143328752041,-1.61088585095378,0.107204604457145,0.228947474206938
"Thnsl2",10.1399946225959,0.240917311270322,0.61903698547376,0.389180803285838,0.697142403044533,0.822821016188547
"Thoc1",742.682793123991,0.0141443364180741,0.0823615244147394,0.171734757443888,0.863646059257805,0.925368699859816
"Thoc2",2221.89226060022,0.00729810143462064,0.060858721284733,0.11991874427456,0.90454751584246,0.950878814268562
"Thoc2l",476.602633004155,0.0612966584278238,0.0976589355056182,0.627660521901731,0.530226352241597,0.696741693310766
"Thoc3",747.344681623482,0.166950321862713,0.08007584406662,2.08490242979915,0.0370781580815209,0.10087222620519
"Thoc5",750.387617890512,0.153940555401067,0.0870163312141892,1.76909958456126,0.0768772572380193,0.178241112315718
"Thoc6",527.821716508697,-0.0870286806145695,0.0981363859292144,-0.886813588971406,0.375179270234785,0.559374285676567
"Thoc7",723.690152947694,0.0924541601926295,0.083502170210973,1.10720667449767,0.268204582477265,0.445483945670994
"Thop1",772.269756699086,0.123007464834177,0.0847350652304023,1.45167132992355,0.14659301476641,0.289401998708313
"Thpo",0.167424613589154,-1.05244054210006,4.0804728567969,-0.257921221151365,0.796467706711588,NA
"Thra",1130.55169898802,-0.371276231218371,0.0759593520972402,-4.88782777850814,1.01954657739377e-06,9.93620964425754e-06
"Thrap3",2954.33922736165,0.172421083330582,0.0677811171711699,2.54379229092907,0.0109656269527543,0.0376977963473543
"Thrb",8.79666416127557,0.626598427820065,0.682526157573149,0.918057748948486,0.358588633124508,0.542366897653288
"Thrsp",0,NA,NA,NA,NA,NA
"Thsd1",50.7061584998422,0.954050212714295,0.298632792391784,3.19472689209112,0.00139963219646595,0.00664367578923649
"Thsd4",195.273198004009,-0.0251640436486294,0.172169366467198,-0.146158658563826,0.883796140704614,0.937780081223986
"Thsd7a",0.475847276781473,2.33444469227648,3.13077909177088,0.745643376248574,0.455882872814424,NA
"Thsd7b",0,NA,NA,NA,NA,NA
"Thtpa",302.189309232453,-0.198546145482381,0.119929053887799,-1.65552999082385,0.0978170380611139,0.213552174108077
"Thumpd1",693.007602914963,0.144551448135546,0.0840858244398674,1.7190941409978,0.0855972314807566,0.193589813407281
"Thumpd2",105.521508867868,0.136446602684623,0.223122530956456,0.611532157239878,0.540847336167003,0.705857921512721
"Thumpd3",560.485705317477,-0.263013260125372,0.0913828844330048,-2.87814574640827,0.00400020279812199,0.016352698639015
"Thy1",5894.39159087297,0.558166057343349,0.0725973853797332,7.68851459902811,1.48853035914431e-14,3.7890873545084e-13
"Thyn1",645.108312357962,-0.0187429431255292,0.089730178616395,-0.208881152523467,0.834541017728458,0.909321877216183
"Tia1",1278.97375966095,0.252006346597178,0.0665659993014512,3.78581181446613,0.000153207587971374,0.000949820215504104
"Tial1",1501.60385315657,0.0305071432539054,0.0646009584385737,0.472239793205442,0.63675563917298,0.778652572316281
"Tiam1",1534.46942492881,-0.234434089800264,0.0668253926101341,-3.50815880975028,0.000451219605995708,0.00249693393259468
"Tiam2",67.4592861801974,-0.183836727679569,0.245170132807989,-0.749833291576119,0.453355115323745,0.632227889682997
"Ticam1",577.472523493,0.166454858294736,0.092508923696172,1.79933839508743,0.071965168072748,0.169361934797946
"Ticam2",472.75626045992,-0.408788569321969,0.0978548806979468,-4.17749800936139,2.94733242631616e-05,0.000216480424336012
"Ticrr",1081.81618556209,0.176115313945034,0.0716434241742751,2.45822022013671,0.0139627524148483,0.0461501438827982
"Tie1",85.0508814039681,1.96706302986161,0.267238217420748,7.36071003933019,1.8293454531378e-13,4.23906069337841e-12
"Tifa",858.19991871706,-0.278569770748036,0.085883309203658,-3.24358450240261,0.00118035792208877,0.00574843071422729
"Tifab",1094.08023194071,-2.32112772300444,0.0824274114788477,-28.1596580720005,1.82521162133471e-174,2.07526561345756e-171
"Tigar",348.43213322575,0.396104283202827,0.1155801978231,3.42709469842818,0.000610076273846508,0.00324745657005375
"Tigd2",314.361649434097,-0.154462175714461,0.12042171385376,-1.28267710839956,0.199605223085948,0.362365143875654
"Tigd3",32.8092716020381,0.199215133744355,0.336991380152417,0.591157950848038,0.554414593990407,0.716817595368538
"Tigd4",0.319525962697989,1.75865831208832,3.37026399677494,0.521816188218848,0.601798317357675,NA
"Tigd5",35.0276547870603,-0.261383006387821,0.34040399071275,-0.767861169431439,0.442569668884409,0.622774397922739
"Tigit",2.65587946063432,-0.0982729069301458,1.17654882518794,-0.0835264162661912,0.93343297363536,NA
"Timd2",7.16465875198756,-0.0332672405408625,0.722979416589505,-0.0460140908268085,0.963299018950133,0.981249762180883
"Timd4",0,NA,NA,NA,NA,NA
"Timd5",0.158615758927158,0.871112809542433,4.0804728567969,0.213483299635582,0.830950013847407,NA
"Timd6",0,NA,NA,NA,NA,NA
"Timd7-ps",0,NA,NA,NA,NA,NA
"Timeless",1000.0489208046,0.0547466149091004,0.0734960732123595,0.744891699872394,0.456337193209762,0.635123126261719
"Timm10",117.311141475477,0.067825574859085,0.179928325457474,0.376958851179413,0.706204184942968,0.827844688583567
"Timm10b",598.729092430198,-0.173985027701822,0.0882876351363806,-1.97066132118119,0.0487626274970668,0.124871863658029
"Timm13",606.839108565351,0.0707522395230501,0.0956100783177095,0.740008174535141,0.459295034211861,0.637689247930298
"Timm17a",465.327083369735,0.227412765609889,0.0993854781391208,2.2881890782027,0.022126512472133,0.0668617417101752
"Timm17b",528.731712829522,-0.277891186340553,0.095226711024522,-2.91820628215326,0.00352051368022506,0.0146910596565301
"Timm21",355.096136402453,-0.026867317477694,0.121117844462234,-0.2218279032044,0.82444785693983,0.905406194469337
"Timm22",257.477575152424,0.206192380893969,0.126902782629502,1.62480582869453,0.10420393870731,0.223969524215901
"Timm23",274.107105623993,0.168663622689834,0.124857442450948,1.35084957195159,0.176743624771376,0.332564267484093
"Timm29",1086.71102066845,0.333250141568245,0.0757486154023067,4.3994222177967,1.08539471139514e-05,8.71535160209234e-05
"Timm44",750.152860699886,0.0701972778064051,0.0809294879542789,0.86738813726417,0.385729379407157,0.569971804348385
"Timm50",761.053276618145,0.22271402135585,0.0873596973560005,2.5493909445252,0.0107911255472743,0.0371878452634398
"Timm8a1",39.8819014743984,-0.0910248423272072,0.304470152983476,-0.298961462840488,0.764969449734387,0.867053496724927
"Timm8a2",1.15070169071243,1.22496182342433,1.82689339069875,0.670516314559442,0.502528709877565,NA
"Timm8b",454.350418637467,0.100920377498207,0.115686712633784,0.872359281378138,0.383012406715807,0.567234855552109
"Timm9",187.715416094737,0.405192794518934,0.154870066200134,2.61634029390365,0.00888779311397757,0.0317713920685155
"Timmdc1",330.522647339811,0.0272983379200464,0.115749466159737,0.235839860223408,0.813556936441446,0.900169556961779
"Timp1",3.84124850791758,-0.231853105931402,1.01493396064448,-0.228441568537302,0.819302976627854,0.903022423430194
"Timp2",870.681720602638,-0.894146615142008,0.0903428624364728,-9.8972579684505,4.27844659064857e-23,1.90023194279978e-21
"Timp3",200.111227169578,2.00837020935563,0.201665960259521,9.95889542672989,2.30610554213495e-23,1.04773289947467e-21
"Timp4",0,NA,NA,NA,NA,NA
"Tinag",0,NA,NA,NA,NA,NA
"Tinagl1",158.084082430117,-1.9780853914249,0.174525866140989,-11.3340528551047,8.89895768765205e-30,5.64207150047977e-28
"Tincr",36.1094582243255,-0.715011996132054,0.329889331771562,-2.16742988411392,0.030202090655613,0.0857074706447852
"Tinf2",989.955647851159,0.252706380191996,0.0788602897237869,3.20448201594384,0.0013530574304515,0.0064567415994265
"Tiparp",1012.57452458478,-0.438377282136494,0.0779745877908414,-5.6220532170352,1.88701111230951e-08,2.47181063905059e-07
"Tipin",857.497071407108,0.303154858292684,0.0859748418754988,3.52608800062333,0.00042174680473394,0.00235832516548766
"Tiprl",732.762413556938,-0.0750111696559028,0.0855152595315409,-0.877167070144203,0.380395899311148,0.564515034018184
"Tirap",636.637318718262,-0.394764921481415,0.0867710631251422,-4.54949965188373,5.37736229754774e-06,4.59703829497126e-05
"Tjap1",510.361283767119,0.0507715003132166,0.100731761729166,0.504026728428756,0.614242594556945,0.762719320846298
"Tjp1",680.093963176889,0.0742168215566395,0.252126900576715,0.294362963201769,0.768480564886892,0.868838981381899
"Tjp2",520.35030416246,0.368611172663403,0.0975923043888168,3.77705163303473,0.000158695841717535,0.000978863501082301
"Tjp3",407.09649748855,0.0366192971645963,0.10361334319258,0.353422600181276,0.723771645159308,0.840747762510993
"Tk1",927.592172528849,-0.0886898965233326,0.0790542401526635,-1.12188664835765,0.261910638268172,0.438465035284839
"Tk2",613.63684737642,-0.633428798210628,0.0934448794916477,-6.77863572254106,1.21315978922979e-11,2.37003896968088e-10
"Tkfc",1142.25074419008,-0.114089833118085,0.0744179373484153,-1.53309587961208,0.125252232779212,0.256906413716112
"Tkt",19058.1257136907,0.0368266023122844,0.041661389187767,0.883950416206902,0.376722979750564,0.560496440079304
"Tktl1",1.3199779109851,-0.0910781887315531,1.75198846961274,-0.0519856096722399,0.958540159727142,NA
"Tktl2",0,NA,NA,NA,NA,NA
"Tlcd1",57.5833042310264,0.112497225783518,0.268972636310164,0.418247846051496,0.675765917001261,0.806690537863547
"Tlcd2",85.8637519642536,0.326016120217326,0.218896347057332,1.48936300034252,0.136391806122041,0.273601770572973
"Tlcd3a",56.3397218339189,0.197726911603612,0.269043487271915,0.734925471003041,0.462384885028688,0.640407196212789
"Tlcd3b",5.4811385888178,-0.701313927354685,0.830786588352758,-0.844156534526171,0.398581939513206,0.581705885538057
"Tlcd4",63.0201529565195,-3.93909815380331,0.366112248599626,-10.7592635014816,5.35967927276287e-27,2.92042587849747e-25
"Tlcd5",1.32230566012558,-0.0943629444644505,1.75120073054426,-0.0538847105409345,0.957027018188041,NA
"Tldc2",7.40124680716641,0.628650726362484,0.708054937245679,0.88785586159165,0.374618289816334,0.558776000430023
"Tle1",450.925013935567,0.635647751376751,0.101566013806318,6.25846902477537,3.88775093368751e-10,6.36941327320274e-09
"Tle2",122.957729453213,0.222698201761909,0.187253997522397,1.18928409918337,0.234327890283659,0.406417224281676
"Tle3",3025.32404775008,0.07476866680338,0.066268260021328,1.12827267200491,0.259204781017658,0.435233961291206
"Tle4",712.46616130117,0.116657881058154,0.0821566512570049,1.41994445091513,0.155623853599346,0.303090650124112
"Tle5",6324.23907067612,-0.0357967810613427,0.0540424452428182,-0.662382704936909,0.507725984897958,0.679697266558225
"Tle6",133.158916285397,0.0635068742464764,0.180729455346426,0.351391941754846,0.725294326990798,0.841775756844373
"Tle7",0,NA,NA,NA,NA,NA
"Tlk1",1578.25187540899,0.213665616690391,0.0639926783921163,3.33890723218602,0.000841086475531608,0.0043064334554763
"Tlk2",989.79509444469,0.109550561653538,0.0765782564624456,1.43057006928934,0.152553470679358,0.298268880251801
"Tll1",0,NA,NA,NA,NA,NA
"Tll2",0.178652144821654,-1.05244054210006,4.0804728567969,-0.257921221151365,0.796467706711588,NA
"Tln1",18184.102362546,0.154704360978808,0.0608536936944485,2.54223452327465,0.0110146239830667,0.0378357325339785
"Tln2",20.0373957628966,0.946175132804531,0.437295346501863,2.16369815131454,0.0304875229898519,0.086358529246292
"Tlnrd1",886.708176142265,0.0703766839940607,0.077589265950505,0.907041497711227,0.364384853013747,0.548170636497888
"Tlr1",227.857708478975,0.553881204855651,0.136402388017974,4.06064155403691,4.89380556475542e-05,0.000341225894958723
"Tlr11",0,NA,NA,NA,NA,NA
"Tlr12",53.9870830053405,0.543478936202603,0.268823550463316,2.02169391508266,0.0432079828925936,0.113756120443529
"Tlr13",1637.96805233025,-0.587330435822785,0.0849742054160586,-6.91186734782683,4.78315037276346e-12,9.66547744164464e-11
"Tlr2",4074.55363835025,-0.194635185381631,0.0656371172829859,-2.96532196169564,0.0030236630344661,0.0128857004129983
"Tlr3",41.5299111503661,-0.335860548781985,0.301751464225222,-1.11303701423402,0.265692532875621,0.44247496808844
"Tlr4",1020.90576543398,0.00953734170531766,0.0808645317136704,0.11794221153828,0.906113446668119,0.951860594958686
"Tlr5",64.0014590741527,-1.90079663751413,0.294679559866727,-6.45038508396644,1.11566302002419e-10,1.95757539161652e-09
"Tlr6",233.930907257945,-0.366825304888557,0.14387144851987,-2.5496740921316,0.0107823662211656,0.0371726816054131
"Tlr7",889.601986555682,-0.129389255540074,0.0880326530377056,-1.46978707417411,0.141619431014149,0.281885150593624
"Tlr8",666.466336647268,-0.711627121142557,0.101858105249907,-6.98645551472404,2.81917737005645e-12,5.81391415312125e-11
"Tlr9",117.203925343209,0.423155764031171,0.199776170913312,2.11814933731406,0.0341624222520853,0.0945049205869007
"Tlx1",0.158615758927158,0.871112809542433,4.0804728567969,0.213483299635582,0.830950013847407,NA
"Tlx2",0,NA,NA,NA,NA,NA
"Tlx3",0.158615758927158,0.871112809542433,4.0804728567969,0.213483299635582,0.830950013847407,NA
"Tm2d1",219.203323176643,0.0454752991863587,0.139244677396503,0.326585547373322,0.743981376184922,0.853474296820733
"Tm2d2",963.98570814419,0.0511559479599871,0.0756454400194099,0.67625950681047,0.498875897248631,0.672223151424145
"Tm2d3",357.073101927369,0.00400447692614739,0.120088264966263,0.0333461136046257,0.973398580850367,0.985879773823299
"Tm4sf1",5.82497425487374,-2.32854980705632,0.928536642973595,-2.50776296732809,0.0121498138951434,0.0412204249018641
"Tm4sf19",5.69550495498117,-0.604827213825661,0.853438398033059,-0.708694634808583,0.478513994990517,0.653930784019492
"Tm4sf20",1.16208409773182,-1.3921070530734,1.93542580711819,-0.719276888813537,0.47197033282027,NA
"Tm4sf4",0,NA,NA,NA,NA,NA
"Tm4sf5",3.87521120131896,-1.93891012405053,1.0579642717992,-1.83268015351139,0.066850150415836,0.160130521817708
"Tm6sf1",3368.45516798422,-0.0506093917829919,0.0512951661529766,-0.986630818819466,0.323823656122877,0.506546614599528
"Tm6sf2",7.35347188905152,-1.18583974485726,0.751202808586076,-1.57858800753056,0.114430587167126,0.240050881197458
"Tm7sf2",354.856223180414,0.376415063201432,0.112133687972704,3.35684190903504,0.000788381769184043,0.00406219065662654
"Tm7sf3",2223.76933265506,-0.0802181000276359,0.0585686158676328,-1.36964309023337,0.170798341619985,0.324203196029921
"Tm9sf1",1311.6247042906,0.147437275800687,0.0693067819344991,2.12731383113456,0.0333940163158904,0.0928640059135026
"Tm9sf2",2621.46464174159,0.0292807191370003,0.0560656443888205,0.522257782929163,0.601490858940092,0.754407015680488
"Tm9sf3",5779.39038702767,0.107665755724342,0.0489591354039565,2.19909430254443,0.0278712175763292,0.08043039183829
"Tm9sf4",1799.02040680418,0.0540410224295295,0.0608244686445978,0.888475043576549,0.374285274349418,0.558431926693143
"Tm9sf5",3.02309078018004,-0.736758371110195,1.17291880685873,-0.628140981969037,0.529911588263278,0.69662940627616
"Tma16",389.010139568543,0.384250681154604,0.118708581342216,3.2369242123017,0.00120825495611657,0.00586568897572434
"Tma7",303.511021619814,0.293882298714912,0.115657403811583,2.54097264014048,0.011054456957056,0.0379572706669196
"Tma7-ps",8.15189031664928,-0.265324579819228,0.681292317549603,-0.389443081896943,0.696948407713775,0.822648978722294
"Tmbim1",638.268039501707,-0.27716952052454,0.0865849123489395,-3.20112953868382,0.00136889975918144,0.00651775136595185
"Tmbim4",1319.27349191492,0.0930089633348402,0.0698464823955053,1.33161986323345,0.182985134423881,0.340923254052795
"Tmbim6",15218.5274532966,-0.131867502543005,0.0465876210117934,-2.83052664375422,0.00464714404466165,0.0185439966499074
"Tmbim7",1.14902197379836,0.347273398710988,1.87267167026233,0.185442757652409,0.852881774204596,NA
"Tmc1",0.346852674790971,-1.96213843591052,3.27076504388259,-0.599901983048391,0.548571560740471,NA
"Tmc2",0.158615758927158,0.871112809542433,4.0804728567969,0.213483299635582,0.830950013847407,NA
"Tmc3",61.1626579948232,-1.21956855788313,0.269852172004674,-4.51939500365409,6.20165940798144e-06,5.22736992614363e-05
"Tmc4",268.532753703117,-0.917470101873181,0.130168528599936,-7.0483250578407,1.81084225862987e-12,3.78943738907146e-11
"Tmc5",0,NA,NA,NA,NA,NA
"Tmc6",667.56737981291,-0.10928348054611,0.0869635251177038,-1.25665881641984,0.208877206999157,0.374241072105328
"Tmc7",26.9403119774382,-0.960184208928116,0.398366526501261,-2.41030343930033,0.0159392575692405,0.0512913278949805
"Tmc8",814.206674239527,-0.479017412717512,0.0848813118872313,-5.64337899670906,1.66744730906107e-08,2.20452045395633e-07
"Tmcc1",1655.59066705835,-0.779843368941969,0.070906171702075,-10.9982438795119,3.89646057767997e-28,2.27582654631274e-26
"Tmcc2",163.729099237562,0.388213865951508,0.164061566688763,2.36626940597233,0.0179683637990876,0.056622569860524
"Tmcc3",147.493663274741,0.644926673936731,0.176667388098621,3.65051343588504,0.000261716617654862,0.00154182276825688
"Tmco1",1154.00036810059,0.148445753457109,0.0769280291305329,1.92967056526593,0.0536476692935914,0.134553088206206
